,text,label
3561,"Отвратительная камера Аккумулятор держит 1 день максимум, заряжается долго (знаменитые китайские мАч, которые ничему не соответствуют) Нет поддержки со стороны производителя, нет обновлений",0
3562,- легко царапается стекло камеры - отсутствие чехлов - проблема с запчастями - вес,0
3563,"Между корпусом и бампером постоянно проникает пыль, а сам корпус из алюминия. Короче спустя полтора года использования напоминает звёздное небо, а не серую металлическую поверхность. Фронтальная камера - овно. Любителям селфи не понравится(я - не любитель))) Как батарею жрёт - не пойму: иногда целый день юзаю и тем и этим - сядет процентов на 30-40, а иногда за час-полтора умирает, при тех же условиях. И да - он замерзает! Если на улице ниже нуля, то только гарнитура спасёт. Если замерз, то пока не врубишь зарядку, не включится. Проверено.",0
3564,"Камера выделяется не в лучшую сторону на фоне остальных характеристик (мылит), но за такую цену это, скорее, придирка. Корпус очень скользкий - телефон норовит выскочить из рук - крайне желателен чехол",0
3565,"Процессор слабоват (подтормаживают динамичные игры), изображения (цвет и вообще качество) выглядят не очень, динамик плохой (не для музыки), разные функциональные недостатки оболочки андроид...",0
3566,"Этот телефон китайское убожество с 1гб оперативной памяти. Оперативка всегда занята под 90%, но телефон говорит тип: все норм братишка несцы, когда на самом деле нужно сдавать телефон обратно и подкопить и купить годный смартфон. Да, огромная батарея, но нужно понимать, что китайцы делают кривые версии андроида под свои телефоны. И из-за того, что эти версии слишком кривые происходит пожирание батареи определенным приложением, чего в более дорогих (от не китайских компаний) смартфонов нет. Вы понимаете всю суть происходящего? После пользования этим телефоном 3 месяца происходит такая ситуация: после того как мин 10 посидишь в вк а потом через кнопку войдешь в меню(где собраны все приложения) иконки не успевают прогрузиться и предстают перед тобой в сжатом формате(в очень сжатом 10 сжатий по JPG из 10) . Телефон банально не может прогрузить эти иконки. Насчет приложений. Гугл хром зависает, гугл, мать его, хром(после примерно 3 месяца пользования данным телефоном).",0
3567,"1. Акб садится махом.Самый главный минус,который всё портит. Про Лте сеть можно забыть,батарею высасываетза несколько часов активного использования... 2. Краска с корпуса слазиет махом 3. Очень слабый сигнал сети 4. Отошел дисплей вверху,из за этого экран стал моросить серым и черным цветом. 5. Фронталка ни о чём 6. Цена 7. Невозможно откатить на более позднюю версию п.о.",0
3568,"Умер на 2 год внезапно, не включается и не подает признаков жизни",0
3569,"Пожалуй, единственное, что достало -- это батарея :( Китайцы на ней написали 4000mA/h. А по факту приходится вырубать всё: при минимальной подсветке, отключённых wifi, gps и интернете, разговоре около 5 минут и паре смс работает от силы 1 день!",0
3570,"Конечной это не андроид с которым подключение к любому компьютеру намного проще. Быстро садится, но и заряжается очень быстро",0
3571,Наличие неудаляемых приложений с рекламой.,0
3572,"Ну может быть батарея, звук, верхний динамик.",0
3573,"Оперативной памяти ему явно не хватает. Всё дико тормозит, между командой и действием всегда секундная пауза. Основной и критичный минус - работа экрана. - Во время входящих вызовов экран загорается с огромной задержкой. Когда абонент на другом конце провода уже слышит первый гудок, на вашем телефоне не происходит вообще ничего. Это 3-4 секунды. Потом раздаётся звонок, но вы не можете понять кто звонит и ответить, т.к. экран выключен, это ещё 5-6 секунд. В общей сложностипроисходит задержка до 10 секунд и к моменту когда вы всё-таки отвечаете на звонок, звонящий уже кладёт трубку. - Во время разговора постоянно загорается экран, соответственно ухом начинают нажиматься кнопки включения громкой связи, отключения микрофона, итд. Общаться практически не возможно.",0
3574,"По сравнению с другими девайсами тормозит. Фотографии лиц получаются плохие. Но текст фотографирует хорошо. Не самый лучший звук в динамиках. Но в нормальных наушниках нормальный (кроме тех, что идут с девайсом в комплекте). Индикатор разрядки неточно показывает - телефон с одним процентом может день жить.",0
3575,1.Зависает игра Asphalt 8 2.Отправляется часто Приложение System не отвечает 3.Картинка телефона и панель с батареем потеряется из за Жёсткого торможении 4.Телефон автоматически перезагружается 5. Я пытаюсь попробовать приложение но мне пишут обнаружены наложение 6. Когда я открыл батарею тут написали что тут 8 ГБ а на коробке написано 16 ГБ 7. Прошивка этого смартфона Android 6.0 а у меня должен быть Android 5.0 -- молодцы китайцы из-за вас телефон будет висать,0
3576,"- камера так себе, несмотря на заявленные 8 МП - небольшие поскрипывания корпуса - разрешение экрана могло бы быть и повыше - предустановленная клавиатура TouchPal с крайне навязчивой рекламой, сразу снесла и поставила гугловскую - кнопки не подсвечиваются, в темноте не очень удобно",0
3577,"Не с первого раза срабатывают кнопки:разблокировка,меню и тд Даже по сравнению с телефонами этой же ценовой категории , не удобен...",0
3578,"Пользуюсь неделю. 1. Пару раз не принимались звонки, не смотря на то, что я и нажимала, и проводила по экрану 2.Экран сам по себе то яркий, то сразу тускнеет и наоборот (от заряда батареи)не зависит 3.Плохо ловит wi-fi на расстоянии более 5 м от модема 4.Не записывает звонки на установленный Call Recorder 5. Входящие звонки иногда надо принимать нажимая на знак трубки, а иногда проводя от центра к трубке( 6. Ужасно трудно делать скрины, удается иногда с 20-30 попытки 7. Батарею держит 6 часов использования (не подряд) 8. На 6 день стал подвисать очень сильно-не листает",0
3579,"В комплекте попался бракованный кабель от зарядки. Хоть это для меня и не проблема - внешний динамик объективно слабее чем у S4 (у которого, правда, там стерео).",0
3580,"Проблемы с основной камерой (уже решено). В зависимости от ревизии, есть косяки с установкой своего рингтона и загрузкой фото в браузер (любой). Очень хрупкий и ненадежный экран. Со временем появляются фонатомные нажатия, может треснуть сам по себе.",0
3581,"Сенсор, без видимых причин, периодически, не с первого раза реагирует на нажатия. Например, чтобы вызвать номеронабиратель, или телефонную книжку, иногда приходится, нажимать зону, по несколько раз. Камера, заявленные 8 Мп, рекламный ход, достигаемый путем растяжения картинки, в реале в ней не более 1 Мп,+ в моём экземпляре размытые края, чёткий только центр. Во время работы 4G очень сильно нагревается верхняя часть. АКБ быстро разряжается, без установленных сторонних приложений, и выключенных потребителях, просто в режиме ожидания, часто за несколько часов теряется 20% заряда. За день неактивного использования при минимальной яркости дисплея, остается менее 30% заряда. В дополнение к этому, аппарат очень часто, начинает тупить появляется задержка в навигации по меню, беспричинное самопроизвольное закрытие приложений.",0
3582,"Неудобные кнопки,зарядку держит 1 день, в контактах невозможно просмотреть полностью номер телефона.",0
3583,не предупреждает что пора зарядить очень сложно набирать имя контакта для сохранения в память,0
3584,"Никакая комплектация, есть только самое необходимое.",0
3585,"Оперативки тут только 512мб, жалко что не 1ГБ.",0
3586,"Такого дебильного меню не встречал, ужас! Ограничен ввод контакта, или пишите короткие клички!",0
3587,"Купил 5 декабря 2016. Сдал 28 апреля 2017 по гарантии. Ни с того ни с сего перестал включаться. Либо включается, две минуты работает и выключается.",0
3588,"Хотелось бы батарею побольше чем 600 aMh,Ну и помелочи -можно фонарик поярче и еще можно было сделать прогаваривание цифр голосом при наборе на клавиатуре .И еще бы иметь возможность назначать на центральную консольную кнопку контакты на вызов !",0
3589,"Камера так себе,звонковый динамик тоже.Совмещенный слот.",0
3590,"4 часа инета кушает 80% акб и греется в пределе разумного, СД показывает, но отправит куда -неизвестно?",0
3591,"Увы, перестали выпускать смартфоны на Blackberry OS. Камера может слабоват.",0
3592,не очень качественные наушники,0
3593,немогу понять на нем вообще интернет не работает?,0
3594,Постоянно выключается во время разговора второй раз гарантийный ремонт результата нет,0
3595,"Антивирус Dr Web нашел в прошивке 2 вируса файл /system/app/AdupsFota/AdupsFota.apk угроза Android.Spy.1750 файл /system/app/AdupsFota/AdupsFotaReboot.apk угроза Android.Spy.1605 При этом поддержка ответила, дословно: Ответ: Данные приложения используют для обновления смартфона и не несут вреда. При этом не понятно что именно за обновление, которое не остановить. При остановке этого приложения, через время все равно оно запускается снова. Так же у этого приложения тотальный доступ ко всему устройств. Т.е к флеш карте, вашим смс, контактам. Видимо тоже их обновлять будут. Поэтому вот и сомневаюсь что делать, был в их СЦ пока не чем помочь не могут, направили запрос об этом в главный офис. Анализ одного из файлов на вирустотал: https://www.virustotal.com/ru/file/a4da548f6d1f661957c7cd6421e09c2408b0c9c98c87f0bfb440ea7afe35ccd8/analysis/1488451771/",0
3596,очень тихий динамик и очень быстро садится батарея в режиме ожидания за 5 часов с первого дня покупки в связном сдавал 4 говорят что все в порядке камера 0,0
3597,"Неудачная конструкция корпуса, который ломает TFT дисплей телефона при надавливании.",0
3598,ПОЧЕМУ ОН НЕ ПРЕДУПРЕЖДАЕТ О 1%?! Дохлая батарея,0
3599,"С самой покупки глючит датчик приближения. После того как экран потухнет при приближении к уху, обратно зачастую будить приходится при помощи клавиши питания (по-началу выбешивало, потом привык). Через год (по окончании гарантии) притих разговорный динамик. Собеседника еле слышно, а если в магазине музыка или на улице рядом с дорогой - вообще ЖП.",0
3600,Быстрый нагрев.После слабенькой игры невозможно держать в руках. После полугода использования батарея пришла в негодность. Весь телефон на клею и наблюдаются люфты и поскрипывания.Нет звуковых уведомлений о разряде батарейки. Прошивка сомнительная. Некоторые места не переведены. Очень сложно найти запчасти в сервисах и даже по всему инету. Видео притормаживает на чёткости 720 p. Фото получаются если телефон держать очень твёрдо. Бесполезный автофокус. Качественные снимки зависят от удачи и других сверхъестественных сил.,0
3601,1) Камера (можно было и 8 мегапикселей поставить. 2) Разъем под наушники не очень удобно сбоку ( хотя смотря с каким штекером они),0
3602,"Недостатков, как мне кажется, нет.",0
3603,Скользкий. Ужасный резкий пронзительный громкий звук радио. Главное: Не работает поиск по телефонной книге.,0
3604,"Недостатки это обратная сторона достоинств. Кнопочки узенькие и нечеткие, требуют привыкания, последствия сглаженных краев корпуса. Удобство пользования одной рукой на грани возможного, последствия главного достоинства- большой экран. У меня длинные пальцы, поэтому в руке телефон лежит нормально, но далеко не все операции могу делать одной рукой. Нехватает скайпа и навитела под WP, надеюсь что скоро появятся.",0
3605,В первый же день разъем зарядки провалился внутрь телефона. Нет вибро-звонка. Собран плохо. Лучше купить самсунг того же ценового уровня. Что я и сделал.,0
3606,"Накрылся один разъем под сим-карту, периодически перестает ее видеть.",0
3607,"Компас не калибруется, звук металлический с дребезгом. Батарейка держит всего 500 часов в эконом режиме 1-3 коротких звонка в день. не включал ЖПС и фонарь. Шрифт для чтения с микроскопам.",0
3608,"Основная камера не впечатлила. При комнатном освещении недостаточно четко фокусируется на затененных обьектах. Ну, и шумов избежать не удалось. Скользкий корпус.",0
3609,"Нет кроме процессора А4 , а так все норм",0
3610,за такую цену грех их искать но я попробую 1) нельзя скачивать игры так ка java телефон не поддерживает 2) громкий но ужасный динамик,0
3611,Один динамик-сзади-слышно так себе.Полное отсутствие виброзвонка.Слабый комплектный аккумулятор.Крайне тяжело снимается задняя крышка.,0
3612,"заряда телефона хватает на один день,имя абонента не вмещается в одну строку,а пока строка проходит экран гаснет.",0
3613,Батарея Г - полное ...не держит она 800!!! максимум 100 - ходи постоянно с зарядкой! хоть ты тресни!! у меня разряжалось в конце дня..уже красный индикатор...полное фуфло...звоню мало - 4 звонка....,0
3614,За эти деньги недостатков нет!!!!,0
3615,особо критичных замечено не было. Расстроила невозможность починки ввиду отсутствия запчастей. Не нашла как отключить основной звук при подключении наушников. Сам он не отключался и все в округе слушали мою музыку.,0
3616,"Нет разъема 3,5 мм для наушников.",0
3617,"Иногда виснет, иногда перезагружается, иногда теряет сеть и симку, иногда не реагирует сенсор, иногда нажимаются не те цифры или буквы, заряда с каждым годом хватает на меньшее кол-во времени.",0
3618,"- тихие наушники, надо менять сразу, - не нашел групп контактов, мелодии можно задавать только для каждого номера поотдельности, - свои мелодии можно ставить только на общий звонок, - нет T9, - во время разговора по одной сим-карте, другая находится вне зоны доступа, - нет тем оформления, можно менять только обои, - кнопки нажимаются ясно и громко))) - чтобы снять заднюю крышку, её нужно просто отодрать от корпуса, не знаю, насколько такое крепление будет долговечным, - при вытаскивании аккумулятора сбрасываются дата и время.",0
3619,Цена. Все коллекционные и копмлектные вещи имеют значительно завышенную стоимость.,0
3620,"- мусорные приложения в меню с платными услугами, 'Funbox' и 'смешок' (анекдоты), которые не удаляются. (см. фото)/ - Платные игры. - Отсутствие поддержки Java. - Слабая сборка. При первом же открытии задней крышки, оторвалось какое-то металлическое крепление на корпусе, под аккумулятором. (см. фото) Судя по всему,это какая-то антенна. Назад в свои пазы она уже не встаёт и при каждом открытии крышки отгибается всё больше и больше. -Ну и самый Главный Минус, который меня просто вывел из себя = это Память. Везде, вообще ВЕЗДЕ, на ВСЕХ сайтах заявлено, что в телефоне 32мб памяти. Господа, это неверная информация, на деле здесь - ВСЕГО 16КБ ! Да-да ! 16 жалких КИЛОБАЙТ !!! Прямо с коробки и любое действие, любое открытие чего-бы то ни было, - уменьшает эти 16кб до 9-10кб. Делаешь форматирование или сброс настроение и вуаля - у тебя снова 16килобайт. Мелодий встроенных всего ПЯТЬ. Обои в количестве - всего 1 штука. Даже ОДНУ фотографию через камеру нельзя сделать, телефон пишет - не хватает памяти ! Я в ШОКЕ, Это обман чистой воды. 32мб, да даже 16МБ этому телефону хватило бы как следует, но его 16килобайт - это просто кошмар и никуда не годится! ПОЗОР Производителю. - Звук. К динамикам вопросов нет. Я не стал это относить ни к достоинствам, ни недостаткам, но так как в комментарии ниже уже не осталось места для символов (почему? читайте ниже), то напишу сюда. В разговорном, всё слышно, тебя слышат. Динамик громкой связи не тихий, на уровне современных смартфонов, но и сказать, что он громкий тоже не могу, потому что по сравнению с более-менее нормальными смартфонами - Качество просто никакущее, жутко плоское и грязное звучание. Высокие частоты - сверлят мозг своим шипением и пищанием, особенно от голосов в песнях, но хотя что еще можно ожидать от дешевого кнопочного телефона ? Тем не менее, Я НЕ РЕКОМЕНДУЮ ДАННЫЙ ТЕЛЕФОН К ПОКУПКЕ. Присмотрите что нибудь другое. Это же как рулетка. Я решил поставить на этот телефон, а Может быть вам, с другим телефоном повезет больше...",0
3621,"1) ОЗУ 2г не хватает для быстрой работы, некоторые приложения иногда вылетают например Яндекс браузер. 2) Камеры посредственные, хотя в основной камере и есть поддержка стабилизации видео но это лишь для галочки. 3) Внешним видом никого не удивишь обычный кирпич. 4) Нет в продаже чехлов. 5) Кабель З/У короткий.",0
3622,"камеры, процессор, оперативка",0
3623,"косяки ПО, о которых не сказал только ленивый, неудачное расположение камер, качество съемки - на 3+, выступающее стекло, ненужные предустановленные приложения, субъективно - малая мощность передатчика",0
3624,Камера просто ужас. Все лагает. Память ужас. Нормальные игры не для него. Ну а что вы хотели за 1300р.,0
3625,"Камера, днем еще можно что-то сфоткать, но при плохом свете полностью бесполезная) Забавно потом фотки на компе смотреть в 2020)))",0
3626,"На мой взгляд один-маленькая емкость аккумулятора и соответственно быстрый разряд. Лучше бы производитель несколько увеличел габариты,чтобы использовать более мощный аккумулятор.",0
3627,"По-прежнему кажется неудобной блокировка: надо ждать 10 секунд, прежде чем положить в карман. Случалось, в кармане снимался с блокировки и звонил по клавише быстрого набора №9. Поэтому перестал использовать для быстрого набора клавиши №№7-9, По блютузу не могу перенести за-раз больше одного файла. Не нашёл горизонтальную кобуру для него, все малы. Помучился, потом нашёл вертикальную кобуру от Golla, очень удобную. Пару раз падал из руки. При этом отлетали крышка и аккумулятор. Последствий не было, кроме сброса даты и времени. Карта памяти не более 16 гигов. О карте на 32 гига телефон 'сказал', что слишком большая. Женщине может показаться скучноватым на вид.",0
3628,"1. Монобровь. Самая страшная монобровь что я видел. Лучше бы рамки были больше, но без неё. 2. Фронталка. Она подойдёт только для видеозвонков. 3. Прошивка. Багов и вылетов я в ней не заметил, за исключением отвала сети (легко лечится, и о проблеме можно забыть), но некоторые вещи выбешивают. Например: нет поиска по приложениям в меню приложений, нет возможности быстрого переключения по приложениям, как в голом андроиде, по дабл тапу квадратика внизу экрана (как Alt+Tab на Windows). Очень запутанные настройки. 4. Неравномерный расход аккумулятора. Возможно проблема только моего аппарата, со 100 до 50% расход идёт равномерно, а вот ниже очень часто рывками, по 5-8%, затем вообще показывает 0% и может работать ещё полчаса. И да он боится морозов, не iPhone конечно, но имеет место быть. 5. Отсутствие джека. Не думал что будет настолько критично. Первый смартфон без джека.",0
3629,"Основная камера (их две, третья - обман, плохая фокусировка и качество фото). Нет в настройках разделения громкости звонка и уведомлений (косяк разработчиков Андроид 9). Нет функции удаления часов из статус бара. Увеличение слышимости собеседника только через инженерное меню и ещё много чего нет в этом телефоне.",0
3630,слышимость при разговоре ужасная,0
3631,"Ужасное качество сборки. Одно падение с 30см на ковёр - и перестала реагировать четверть экрана, затем весь тачскрин и вовсе начал барахлить и периодически жить своей жизнью.",0
3632,слабоват звук при разговоре.,0
3633,"Не заметил, стоит дороговато 12000",0
3634,"Немного медленный, может даже пару секунд открывать, например, приложение, раздражительным людям лучше не брать. Нет оптической стабилизации, поэтому картинка на видео дрожит, если снимать с рук.",0
3635,Да просто звонилка самая обычная. Эти деньги стоит. Не больше. Собран в Китае.,0
3636,"При такой цене недостатков просто не может не быть у любого телефона. Они есть и тут, но для меня незначительны. Это хорошая громкая звонилка с емкой батареей. Остальное вторично. Проблемка с блокировкой экрана. Нажатие на любую клавишу включает экран. Т.е. в сумке при ходьбе экран постоянно светится, и просит его разблокировать, но батареи при этом хватает на две недели. Звонка всего два и для большего нужна флешка. Если задней крышкой прижимается внутрь сумки и дырочки динамика сзади прикрыты чем-нибудь, то звонка почти не слышно, нужно класть телефон в сумку определенным образом, задней крышкой наружу! Микрофон несколько хрипловат и уступает по качеству дорогим смартфонам, но слышимость нормальная. Немного запутанное меню, настройка звука не в настройках, а в профилях. В телефоне есть светодиод, но использовать его в качестве фонарика нельзя, жаль. Удобная функция без затрат со стороны производителя.",0
3637,"Цена немного кусалась Батарея слабовата, то за счёт этого телефон тонкий Камеры такие себе Нет nfc",0
3638,"Батареи хватило на год,менять запарно.Медленная основная камера.Трудно найти официальных продавцов мото модов их цена завышена.",0
3639,"Не хватает яркости на улице летом. Тихо записывает голос. На полную громкость меня плохо слышно. Поскольку часто отправляю голосовые сообщения в WhatsApp, это стало существенной проблемой. Почитала, что настройки микрофона можно отрегулировать в engineering mode, но в этой модели вход в него невозможен. И чисто субъективное отношение: поставила по умолчанию Google, но некоторые ссылки из почты открывались во Flyme, что портило настроение. Также не хочу видеть ни одного китайского иероглифа в своем телефоне, а они есть... Когда чистишь телефон, видишь какие-то служебные файлы с китайскими названиями. Я телефоны китайских производителей больше брать не буду даже из-за этого. Со временем память стала съедаться непонятно чем, хотя регулярно чищу кэш, данные мессенджеров, большие файлы. Видео и фото занимают около 1.5 гб. Не видно, чем занята большая часть хранилища. Сбросила до заводских настроек, и через месяц снова около 15 гб прибавилось непонятно чего. Если открыты несколько приложений, при переходе между ними они обновляются, стираются введенные, но не отправленные сообщения.",0
3640,"В телефоне установлен не самый хороший чипсет, из-за чего несколько страдает автономность и скорость работы Камера чуть лучше чем отвратительна. Даже на моём предыдущем смартфоне 2013(!) года она была лучше. Очень скользкая задняя крышка-лучше сразу купите к данному аппарату хотя бы самый дешёвый чехол",0
3641,"Батарейка на один день в среднем, нет наушников в комплекте, оперативки хотелось 6 а не 4 гигабайта. Привык к амоледам, не хватает мне always on display. Видео чип Мали слабоват или не оптимизирован, был бы он даже 20 ядерным все равно не торт, в топовых игрулях больше 30 кадров не получите, gpu turbo это маркетинг пользы от неё почти нет.",0
3642,"оч много в подменю настроек по подключению USB не особо понятных,ну в принципе и всё!",0
3643,недостатки они и в Африке недостатки жырный минус за динамик который отвечает и за проигрывание музыки и за прослушивание собеседника слабенький как младенец.свои мелодии вшитые пищалки проигрыш громко а вот мп3 плеер слушать играет тихо даже эквалайзер не помогает только через наушники или блютуз гарнитуру.,0
3644,"После полугода использования камера сначала перестала нормально фокусироваться, потом начала виснуть, теперь (спустя 11 месяцев после покупки) вообще открывается через раз, думает по полчаса. Также спустя полгода начал сильно виснуть. Чистки не помогают.",0
3645,Он весь сплошной недостаток,0
3646,512 ОЗУ камера без фокусировки,0
3647,Проработал пару месяцев. Выключился во время разговора и больше в сознание не приходил.,0
3648,"Нет чехлов и клипкейсов на него. Отклик сенсора то работает то вообще не реагирует до того момента пока экран не выключишь и заново включишь, либо телефон нужно держать в вертикальном состоянии. В горизонтальном не работает. Микрофон плохой. Например снимаю видос в машине, музыка играет, а на видео музыка шепотом поет. Музыку послушать можно только через беспроводные наушники. Через проводные спустя некоторое время музыка тупо останавливается.",0
3649,"Корпус выглядит тонким, но время покажет.",0
3650,Объема памяти хватило только на ОДНУ фотографию!,0
3651,"Очень мало памяти, 16 гигов быстро заполняются, не выставишь Флеш память, только одна сим карта.",0
3652,"Динамик в телефоне почти без баса, но это ерунда. Сломалась кнопка включения, почему и продал его. Подсветка реально слабая, на Honor 9 в разы сильнее.",0
3653,"Это НЕ противоударный телефон. Я не знаю, по глупости или от хитрости он так спроектирован, но экран выступает над корпусом даже углами. Следовательно, любое падение экраном вниз, и кранты - и никакая горилла не спасет.",0
3654,"Аккумулятор очень слабый. На нот8-9 был ещё хуже. Хватает на день на расслабоне. Если реально работать только с него, то часа 4 экрана-чатов, обычной возни и всё. В общем, к часу дня уже пора срочно заряжаться. С расстройством вспоминаю Ми макс 1,2, которых точно хватало на полный день. Поэтому и хотел ми макс 3. Поскольку у меня не ростест, зарядка с большим адаптером и это засада. Неудобно!",0
3655,-Цена -Вес -Очень скользкий,0
3656,"Тихий основной динамик, слабая вибрация. На улице звонок не услышите и не почувствуете.",0
3657,"С ключами не поносить особо. Царапается. Мало памяти, прям очень мало. Поставил флешку, у кого нет имейте ввиду, встроенной памяти крайне мало..",0
3658,"Мало памяти, нужна обязательно карточка микро-сд, а я сразу не поставила, если использовать как плеер, то места без карты хватит на 2-3 песни))",0
3659,"Записная книжка. Ограничение по количеству символов, ладно фамилию абонента не напишешь, не все имена. К примеру Владимир максимальное количество символов занимает, остаётся только по кличкам записную книжку записывать",0
3660,Работает год и конец. Накрылась материнская плата ремонт 10 000р и зачем такой телефон? Покупался за25000.,0
3661,нет возможности поставить звучание на входящее смс печалька,0
3662,"Мало объема постоянной памяти (16 Гб), тяжёлый (реальный кирпич), кнопка вкл.выкл люфтит (бесит), разрешение экрана слабовато, но зато экономно и незаметно...",0
3663,Камера!!! Оболочка (субъективно) Качество динамика (субьективно) При зарядке телефон сильно нагревался,0
3664,nfc на некоторых терминалах не сразу срабатывает.,0
3665,"Камера. Если говорить про основную - хоть она и лучшая на сегодняшний день, НО. Никаких, абсолютно никаких видимых изменений, по сравнению с камерой pixel 3/3a нет. Сравнивал собственноручно. Вся разница в пределах погрешности. Более того, фронтальная камера заметно ХУЖЕ чем на pixel 3, она такая же как на бюджетном pixel 3a, и вот это мне совершенно непонятно. Pixel 3 до сих пор остается лидером по качеству фронталки, причем лидером с большим отрывом. А селфи с пикселя 4 сейчас уже почти такие же, как на айфоне 11, ну совсем чуть чуть лучше может быть. Зачем было ухудшать (железно, а не программно) камеру нового флагмана, мне решительно непонятно. Если тенденция продолжится, то в следующем году айфон таки перегонит пиксель по камерам.",0
